OV,RE,USU
127.7,201.7,479.9
130.2,209.5,479.9
128.7,221.8,479.9
133.7,227.4,479.9
131.6,210.3,479.9
127.9,200.2,479.9
126.1,210.8,479.9
132.0,233.1,479.9
128.8,246.6,479.9
128.8,204.2,479.9
129.2,225.9,479.9
127.1,202.2,479.9
128.9,206.1,479.9
127.9,198.6,479.9
131.2,200.6,479.9
130.2,229.4,479.9
134.6,203.5,479.9
135.4,202.4,479.9
125.6,207.8,479.9
126.7,203.1,479.9
143.6,232.8,479.9
127.3,201.5,479.9
124.3,205.9,479.9
132.7,211.6,479.9
127.4,211.9,479.9
126.1,213.8,479.9
128.1,213.0,479.9
129.9,220.2,479.9
133.9,204.3,479.9
133.6,202.0,479.9
131.8,210.0,479.9
134.7,197.0,479.9
130.8,208.4,479.9
134.7,203.0,479.9
137.5,187.2,479.9
135.3,193.4,479.9
134.7,193.2,479.9
133.4,192.0,479.9
134.5,190.7,479.9
135.9,183.5,479.9
132.5,210.5,479.9
134.2,188.0,479.9
136.7,188.0,479.9
137.2,199.1,479.9
136.7,190.9,479.9
136.0,186.4,479.9
137.4,187.0,479.9
137.8,191.3,479.9
135.9,186.3,479.9
136.7,183.0,479.9
135.8,187.9,479.9
132.1,184.0,479.9
134.7,207.6,479.9
139.7,184.6,479.9
135.0,183.4,479.9
141.8,184.0,479.9
135.8,208.4,479.9
135.2,271.8,479.9
135.0,281.5,479.9
144.9,281.3,479.9
151.8,279.7,479.9
140.5,277.9,479.9
137.8,276.5,479.9
135.8,296.9,479.9
157.2,298.5,479.9
157.2,262.8,479.9
157.1,266.5,479.9
156.2,268.7,479.9
156.4,263.8,479.9
179.2,273.4,479.9
256.3,311.9,479.9
261.3,323.7,479.9
267.7,322.3,479.9
265.4,334.7,479.9
274.1,344.8,479.9
232.7,349.3,479.9
235.0,343.2,479.9
231.5,395.1,479.9
228.6,373.2,479.9
224.8,376.9,479.9
235.3,402.2,479.9
252.5,373.7,479.9
251.5,433.3,479.9
253.3,393.7,479.9
254.4,364.5,479.9
250.0,380.6,479.9
264.9,444.2,479.9
267.1,441.5,479.9
258.8,379.4,479.9
251.2,385.4,479.9
265.1,388.3,479.9
252.0,384.5,479.9
256.7,419.1,479.9
257.4,393.0,479.9
256.4,437.4,479.9
261.4,412.7,479.9
257.5,445.8,479.9
257.9,375.9,479.9
265.7,374.5,479.9
265.0,384.2,479.9
253.5,390.9,479.9
260.1,439.0,479.9
251.6,387.9,479.9
250.9,386.8,479.9
261.0,405.8,479.9
256.7,436.2,479.9
264.5,407.3,479.9
272.9,373.2,479.9
259.4,373.7,479.9
254.0,383.4,479.9
254.3,383.8,479.9
251.9,372.2,479.9
269.5,376.3,479.9
268.8,382.4,479.9
270.3,376.8,479.9
245.2,360.7,479.9
191.9,365.9,479.9
193.2,368.5,479.9
186.3,334.6,479.9
180.3,324.0,479.9
182.8,386.5,479.9
184.7,336.6,479.9
186.0,342.6,479.9
184.9,374.9,479.9
185.4,339.8,479.9
190.2,290.4,479.9
191.6,288.5,479.9
188.0,287.4,479.9
0.0,0.0,479.9
0.0,114.6,479.9
0.0,268.9,479.9
143.2,258.7,479.9
131.4,292.8,479.9
126.7,250.2,479.9
128.3,247.8,479.9
131.3,248.3,479.9
133.6,248.2,479.9
130.4,252.8,479.9
131.0,262.9,479.9
127.7,244.2,479.9
84.3,235.4,479.9
80.0,186.1,479.9
79.7,186.9,479.9
81.4,187.3,479.9
81.0,188.0,479.9
80.7,187.7,479.9
78.0,182.1,479.9
76.9,184.6,479.9
77.9,210.7,479.9
137.0,182.9,479.9
137.6,187.0,479.9
137.7,185.3,479.9
138.2,182.0,479.9
146.8,206.6,479.9
139.1,189.8,479.9
139.8,188.6,479.9
145.3,212.5,479.9
143.8,181.1,479.9
142.5,187.0,479.9
178.2,182.8,479.9
176.2,206.6,479.9
181.5,190.2,479.9
176.2,206.7,479.9
176.2,182.0,479.9
178.3,180.9,479.9
173.7,283.3,479.9
179.5,316.2,479.9
181.5,313.8,479.9
182.9,304.8,479.9
185.0,321.4,479.9
169.7,316.5,479.9
172.5,324.9,479.9
172.9,345.5,479.9
294.5,345.9,479.9
292.4,345.6,479.9
293.1,363.8,479.9
290.9,339.5,479.9
285.9,339.8,479.9
281.3,335.5,479.9
281.4,339.3,479.9
281.0,374.9,479.9
264.0,350.7,479.9
261.8,405.0,479.9
274.1,395.8,479.9
268.5,339.6,479.9
257.0,336.7,479.9
257.5,392.1,479.9
263.1,390.3,479.9
259.1,388.3,479.9
262.4,365.9,479.9
301.2,362.9,479.9
274.8,370.8,479.9
258.8,368.1,479.9
253.7,396.6,479.9
262.7,386.3,479.9
264.2,399.0,479.9
273.9,368.5,479.9
255.9,380.5,479.9
259.7,364.2,479.9
261.4,354.8,479.9
265.8,369.9,479.9
278.0,362.1,479.9
247.8,395.1,479.9
254.4,376.5,479.9
261.9,406.0,479.9
255.0,379.1,479.9
259.3,373.0,479.9
254.3,406.7,479.9
259.4,364.0,479.9
250.4,382.9,479.9
244.3,370.2,479.9
229.5,364.2,479.9
187.9,370.3,479.9
191.5,349.3,479.9
186.6,357.5,479.9
197.5,326.2,479.9
187.9,339.1,479.9
190.8,311.5,479.9
190.3,311.9,479.9
196.3,302.4,479.9
190.7,329.8,479.9
191.2,289.7,479.9
207.2,289.3,479.9
191.9,299.4,479.9
195.0,291.2,479.9
190.2,281.2,479.9
191.6,281.1,479.9
192.7,304.0,479.9
194.6,274.7,479.9
191.9,254.8,479.9
194.0,257.3,479.9
195.3,272.8,479.9
195.3,282.9,479.9
188.0,251.5,479.9
182.5,253.6,479.9
184.6,254.0,479.9
180.2,239.2,479.9
161.1,193.5,479.9
141.6,187.4,479.9
142.4,184.2,479.9
139.9,215.1,479.9
139.8,210.5,479.9
138.8,184.1,479.9
140.7,182.9,479.9
139.3,186.9,479.9
137.7,188.4,479.9
136.5,185.9,479.9
144.4,188.1,479.9
140.7,184.2,479.9
140.5,182.8,479.9
142.1,183.9,479.9
145.1,185.1,479.9
141.7,186.4,479.9
146.1,208.2,479.9
150.3,210.8,479.9
141.1,184.8,479.9
140.3,184.0,479.9
184.4,202.1,479.9
175.9,179.9,479.9
186.4,185.0,479.9
175.0,183.5,479.9
173.8,306.9,479.9
177.7,308.9,479.9
178.6,306.0,479.9
191.6,297.8,479.9
171.9,301.1,479.9
211.5,342.7,479.9
166.6,341.5,479.9
170.7,363.3,479.9
267.9,334.4,479.9
259.9,348.2,479.9
259.0,352.1,479.9
279.8,351.3,479.9
277.0,360.3,479.9
266.7,352.6,479.9
267.8,357.3,479.9
263.1,343.9,479.9
259.3,394.3,479.9
254.0,390.9,479.9
254.0,362.2,479.9
251.1,357.4,479.9
259.7,347.6,479.9
254.9,361.0,479.9
248.0,357.8,479.9
260.1,369.2,479.9
249.0,402.0,479.9
281.2,427.1,479.9
268.0,422.6,479.9
248.9,363.5,479.9
256.1,401.7,479.9
268.2,429.7,479.9
258.8,420.1,479.9
251.4,429.8,479.9
290.1,374.0,479.9
251.8,384.1,479.9
248.0,442.7,479.9
249.7,400.7,479.9
247.2,375.2,479.9
251.5,370.2,479.9
259.4,397.9,479.9
256.0,428.9,479.9
249.8,370.8,479.9
253.3,379.8,479.9
248.7,365.2,479.9
263.3,367.8,479.9
243.1,439.3,479.9
241.6,398.9,479.9
239.7,387.4,479.9
188.6,393.3,479.9
189.3,358.5,479.9
185.8,317.1,479.9
215.1,323.4,479.9
187.1,328.3,479.9
191.8,310.3,479.9
187.3,314.4,479.9
187.5,302.7,479.9
190.4,303.1,479.9
197.4,289.4,479.9
191.8,287.6,479.9
190.6,288.1,479.9
192.7,304.5,479.9
193.4,284.1,479.9
191.3,282.7,479.9
195.1,301.5,479.9
190.5,300.5,479.9
188.5,254.4,479.9
192.3,252.8,479.9
197.5,255.0,479.9
193.6,258.8,479.9
198.3,261.0,479.9
190.7,254.7,479.9
198.6,249.5,479.9
162.3,252.4,479.9
140.3,196.3,479.9
139.1,189.6,479.9
138.6,190.8,479.9
137.6,189.1,479.9
139.2,194.3,479.9
136.3,187.6,479.9
144.9,184.3,479.9
137.0,188.3,479.9
137.6,201.1,479.9
137.8,188.3,479.9
153.7,191.6,479.9
136.9,211.9,479.9
138.8,188.7,479.9
148.0,185.2,479.9
139.3,216.2,479.9
141.7,191.6,479.9
141.1,185.2,479.9
141.8,186.2,479.9
141.7,213.3,479.9
144.7,189.4,479.9
152.9,188.9,479.9
154.7,190.2,479.9
164.3,184.9,479.9
165.7,209.8,479.9
166.1,312.1,479.9
173.9,300.7,479.9
175.2,309.3,479.9
186.4,298.4,479.9
172.1,307.6,479.9
171.0,317.9,479.9
169.9,343.4,479.9
168.4,341.8,479.9
173.3,347.9,479.9
250.2,362.2,479.9
257.8,351.3,479.9
243.4,378.7,479.9
258.3,361.5,479.9
257.4,339.9,479.9
251.4,377.9,479.9
255.6,344.7,479.9
254.2,353.3,479.9
250.4,358.7,479.9
253.7,355.6,479.9
263.2,356.5,479.9
250.7,360.4,479.9
246.6,359.2,479.9
250.7,367.1,479.9
251.3,393.8,479.9
258.2,391.3,479.9
281.1,385.5,479.9
257.3,392.9,479.9
259.5,374.7,479.9
256.4,389.9,479.9
270.5,395.1,479.9
253.2,364.1,479.9
258.6,364.5,479.9
285.7,361.2,479.9
257.3,397.4,479.9
257.8,365.1,479.9
261.3,396.6,479.9
285.7,371.4,479.9
301.0,382.4,479.9
264.6,368.6,479.9
258.2,369.6,479.9
247.9,368.7,479.9
248.8,370.4,479.9
250.5,385.5,479.9
243.2,368.4,479.9
248.7,396.6,479.9
241.3,362.6,479.9
250.0,414.5,479.9
193.4,384.3,479.9
188.4,349.6,479.9
188.2,315.1,479.9
190.9,348.0,479.9
193.0,316.4,479.9
221.3,308.5,479.9
201.8,305.9,479.9
197.9,311.5,479.9
197.0,301.7,479.9
200.2,292.1,479.9
199.2,292.2,479.9
196.2,317.2,479.9
196.1,314.2,479.9
201.4,314.5,479.9
201.2,285.9,479.9
201.6,285.0,479.9
197.4,302.6,479.9
199.1,262.4,479.9
202.3,259.9,479.9
197.6,285.1,479.9
198.3,284.8,479.9
202.3,258.0,479.9
145.4,259.8,479.9
140.1,280.0,479.9
139.7,237.5,479.9
141.2,187.1,479.9
142.8,212.0,479.9
142.7,189.6,479.9
148.9,189.9,479.9
143.2,190.5,479.9
141.4,185.2,479.9
142.5,190.2,479.9
144.0,215.6,479.9
144.4,212.1,479.9
147.8,216.7,479.9
143.3,186.4,479.9
146.0,187.0,479.9
143.6,187.4,479.9
144.2,222.2,479.9
144.3,187.3,479.9
155.2,210.0,479.9
156.2,189.3,479.9
150.7,211.9,479.9
151.2,191.6,479.9
146.4,193.5,479.9
145.2,193.1,479.9
158.3,218.2,479.9
155.7,183.1,479.9
161.3,187.6,479.9
160.2,316.2,479.9
167.5,322.3,479.9
165.1,304.7,479.9
159.3,318.3,479.9
154.7,337.4,479.9
151.5,347.6,479.9
150.9,347.2,479.9
163.5,351.4,479.9
235.9,349.4,479.9
239.1,348.7,479.9
236.1,341.5,479.9
260.8,351.5,479.9
271.6,353.3,479.9
264.6,391.0,479.9
261.7,367.9,479.9
260.5,353.6,479.9
260.6,384.0,479.9
258.9,383.9,479.9
265.4,394.5,479.9
269.0,418.8,479.9
267.1,363.3,479.9
276.4,367.3,479.9
265.6,411.0,479.9
267.6,409.7,479.9
267.9,362.9,479.9
264.3,385.4,479.9
265.2,402.5,479.9
261.1,409.6,479.9
264.0,480.2,479.9
272.4,379.8,479.9
259.9,399.9,479.9
265.1,441.0,479.9
266.6,398.5,479.9
283.8,417.1,479.9
263.4,420.2,479.9
272.3,416.6,479.9
262.7,409.6,479.9
261.1,187.6,479.9
282.6,391.9,479.9
259.6,398.4,479.9
261.0,383.7,479.9
264.4,389.1,479.9
276.2,377.1,479.9
257.5,384.4,479.9
259.6,415.9,479.9
289.5,385.0,479.9
253.6,416.6,479.9
194.3,397.7,479.9
192.8,343.6,479.9
191.2,336.6,479.9
188.9,342.7,479.9
189.7,336.7,479.9
190.3,315.2,479.9
201.1,323.6,479.9
199.4,314.1,479.9
194.7,316.6,479.9
194.4,297.6,479.9
192.4,293.4,479.9
198.8,300.2,479.9
204.7,289.2,479.9
192.0,319.6,479.9
195.9,294.8,479.9
193.6,287.9,479.9
196.4,340.6,479.9
195.1,218.1,479.9
195.6,228.3,479.9
190.9,229.5,479.9
199.2,230.6,479.9
193.9,214.0,479.9
196.1,216.5,479.9
198.1,215.0,479.9
196.4,189.1,479.9
156.8,195.4,479.9
173.8,190.5,479.9
154.3,189.5,479.9
159.2,192.5,479.9
156.0,189.3,479.9
162.0,189.2,479.9
153.4,191.0,479.9
156.2,188.7,479.9
156.4,183.2,479.9
156.3,188.1,479.9
154.1,189.5,479.9
155.7,189.1,479.9
162.0,190.1,479.9
156.0,187.1,479.9
159.9,192.7,479.9
157.7,187.6,479.9
163.8,188.3,479.9
153.0,187.9,479.9
154.6,184.6,479.9
154.6,185.7,479.9
152.4,190.8,479.9
151.2,192.2,479.9
154.8,185.9,479.9
154.9,185.5,479.9
152.0,189.1,479.9
153.4,188.3,479.9
152.4,201.0,479.9
151.0,205.2,479.9
159.9,207.2,479.9
147.7,204.4,479.9
145.2,202.8,479.9
153.4,197.4,479.9
174.9,212.2,479.9
175.6,207.9,479.9
184.4,208.7,479.9
178.2,246.8,479.9
178.5,228.1,479.9
174.0,234.9,479.9
184.4,239.4,479.9
174.7,237.9,479.9
182.1,233.5,479.9
179.3,235.7,479.9
176.6,240.7,479.9
175.1,232.5,479.9
177.9,250.7,479.9
172.5,236.4,479.9
175.4,238.2,479.9
174.5,246.0,479.9
173.9,246.5,479.9
176.5,238.9,479.9
180.0,243.1,479.9
179.7,278.2,479.9
197.3,247.5,479.9
173.8,272.0,479.9
174.9,275.9,479.9
176.1,278.4,479.9
173.0,263.6,479.9
180.6,252.9,479.9
177.1,241.0,479.9
176.0,250.1,479.9
176.9,239.7,479.9
175.8,234.0,479.9
179.2,242.9,479.9
175.2,240.6,479.9
177.0,237.4,479.9
178.4,230.6,479.9
178.7,229.4,479.9
186.9,233.6,479.9
148.8,239.0,479.9
144.4,221.3,479.9
149.6,226.4,479.9
170.0,228.0,479.9
145.9,221.9,479.9
143.9,240.4,479.9
145.6,234.8,479.9
146.9,224.0,479.9
149.2,226.9,479.9
147.0,230.5,479.9
149.1,214.7,479.9
160.5,226.1,479.9
153.4,228.0,479.9
149.3,226.3,479.9
158.3,236.3,479.9
152.9,234.7,479.9
152.2,229.0,479.9
152.3,228.2,479.9
151.6,231.1,479.9
150.5,215.0,479.9
160.2,218.0,479.9
161.3,211.3,479.9
149.9,213.1,479.9
152.5,216.1,479.9
151.1,217.3,479.9
154.1,228.6,479.9
151.7,210.4,479.9
156.4,217.0,479.9
162.5,188.2,479.9
156.3,191.3,479.9
153.9,193.8,479.9
156.4,188.5,479.9
151.5,187.0,479.9
151.8,187.8,479.9
149.7,188.5,479.9
152.3,190.0,479.9
160.1,197.2,479.9
151.3,189.3,479.9
155.1,200.0,479.9
150.1,186.1,479.9
151.9,189.8,479.9
154.9,190.5,479.9
154.2,190.6,479.9
156.0,185.9,479.9
161.0,186.4,479.9
155.0,185.5,479.9
154.7,194.8,479.9
152.7,187.4,479.9
155.0,191.3,479.9
154.0,192.4,479.9
149.3,187.3,479.9
156.6,186.8,479.9
161.9,188.0,479.9
155.5,188.0,479.9
155.0,185.7,479.9
156.0,207.3,479.9
152.5,206.8,479.9
146.5,203.1,479.9
145.4,203.2,479.9
148.8,206.8,479.9
151.1,226.6,479.9
156.9,227.5,479.9
148.7,233.6,479.9
147.5,214.9,479.9
149.3,217.0,479.9
146.5,230.1,479.9
149.3,224.3,479.9
147.1,227.2,479.9
156.8,216.1,479.9
150.5,214.0,479.9
153.6,216.8,479.9
153.9,224.4,479.9
146.9,226.6,479.9
144.1,219.6,479.9
147.9,225.0,479.9
143.5,244.8,479.9
146.0,227.0,479.9
147.3,218.0,479.9
148.9,250.1,479.9
144.1,259.5,479.9
149.0,223.8,479.9
152.1,180.7,479.9
147.4,189.3,479.9
147.1,185.5,479.9
147.6,180.5,479.9
148.6,182.1,479.9
145.2,189.7,479.9
144.7,188.2,479.9
151.1,193.1,479.9
145.1,202.5,479.9
151.5,198.8,479.9
146.7,238.4,479.9
147.9,262.4,479.9
146.6,226.9,479.9
152.7,232.0,479.9
146.8,235.3,479.9
155.8,229.3,479.9
147.4,238.5,479.9
152.8,237.7,479.9
142.8,232.6,479.9
145.8,231.9,479.9
143.1,226.5,479.9
147.2,241.9,479.9
143.4,229.8,479.9
154.1,226.3,479.9
147.3,232.6,479.9
148.3,231.6,479.9
151.9,234.5,479.9
152.1,236.9,479.9
155.8,231.3,479.9
152.4,231.5,479.9
161.5,224.0,479.9
159.5,224.0,479.9
159.8,254.0,479.9
154.5,194.8,479.9
151.7,193.1,479.9
153.9,163.6,479.9
154.0,158.1,479.9
160.6,165.1,479.9
153.5,160.1,479.9
153.2,163.3,479.9
154.2,158.9,479.9
152.4,148.3,479.9
152.2,146.1,479.9
154.4,145.5,479.9
151.4,147.3,479.9
150.4,144.5,479.9
151.5,148.8,479.9
159.0,146.5,479.9
155.1,149.9,479.9
152.2,146.3,479.9
153.3,148.2,479.9
159.3,157.9,479.9
152.3,145.7,479.9
153.7,147.9,479.9
151.4,144.1,479.9
153.7,294.0,479.9
154.2,287.3,479.9
158.5,294.2,479.9
155.8,281.3,479.9
159.6,293.5,479.9
153.9,295.6,479.9
154.7,297.1,479.9
154.6,290.6,479.9
155.4,272.9,479.9
152.7,271.3,479.9
155.3,272.0,479.9
155.5,262.7,479.9
250.7,296.7,479.9
256.1,320.3,479.9
249.2,332.6,479.9
247.2,337.6,479.9
235.9,330.4,479.9
224.1,365.6,479.9
219.6,375.1,479.9
223.6,368.3,479.9
239.8,431.4,479.9
238.0,408.7,479.9
247.9,381.4,479.9
259.5,370.0,479.9
261.8,377.8,479.9
258.9,387.1,479.9
267.3,394.3,479.9
268.6,379.0,479.9
266.5,379.0,479.9
266.3,448.5,479.9
255.2,447.2,479.9
263.4,444.0,479.9
