University Library (OV),Redwood Hall (RE),University Student Union (USU),Campus Store Complex (CSC),Jacaranda Hall (JD),Sierra Hall (SH),Parking Lot B1 (PL:B1),Parking Lot and Structure B3 (PLPS:B3),Parking Lot B4 (PL:B4),Parking Lot and Structure B5 (PLPS:B5),Parking Lot B6 (PL:B6),Parking Lots C6 and D6 (PL:C6D6),Parking Lot F5 (PL:F5),Parking Structure G3 (PS:G3),Parking Structure G6 (PS:G6)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.73,13.88,2.1,5.11,15.14,3.05,34.1614844,43.3032734,18.9636777,41.1071211,22.5049941,13.9910732,17.7810684,21.277668,28.9802324
23.39,33.64,4.28,11.37,37.68,6.2,195.038047,228.060094,99.8894297,232.110563,123.54168,79.1131641,102.856266,120.670102,159.493016
30.73,40.01,4.08,11.48,46.99,4.5,285.700031,378.42575,157.046547,339.542344,210.010266,118.689547,166.272906,188.763469,234.660438
37.45,44.59,4.27,13.18,52.67,7.86,361.321938,524.669,215.886266,434.409031,282.8695,152.623141,222.980922,249.428469,299.503688
283.46,435.37,67.9,155.16,382.01,97,383.381469,582.685313,237.175266,466.275531,314.768875,164.683313,248.545953,275.743438,322.983469
42.18,49.04,5.29,23.21,56.72,8.9,371.481063,579.721688,226.172781,453.214,314.977125,158.288844,247.844906,273.027813,313.736813
34.05,40.87,4.5,13.76,49.14,7.59,363.557156,582.000188,214.773344,448.086125,315.914656,153.499984,248.411188,275.572406,311.54425
27.05,33.1,4.08,11.1,39.21,4.33,223.336078,380.072813,130.325484,287.875844,196.371813,97.7135234,145.562938,181.052234,201.245719
16.97,21.12,2.89,6.75,24.91,3.34,121.834766,233.197344,70.186125,172.743,110.077383,56.0686836,76.4395078,114.585203,124.600094
4.46,6.07,1.05,2.37,6.78,1.37,5.68726855,13.9502881,3.873391357,8.43232617,6.33364502,2.674915283,4.84780811,6.68841162,5.96658984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.99,12.83,1.95,4.74,13.97,2.84,6.66320654,12.0682881,4.062457275,8.30383691,6.57246875,3.014562744,5.15554395,5.5897998,5.93519434
22.23,32.62,4.84,11.61,35.07,7.03,120.459211,165.449391,67.6868047,144.906781,89.4920391,50.3425898,72.2060859,81.9003438,100.589992
38.67,57.83,8.26,20.06,62.62,12.01,337.262438,446.446969,183.661953,398.14325,247.256875,139.534141,195.695719,221.669094,275.64025
43.75,60.51,7.52,19.54,68.23,12.73,438.737938,624.581563,258.814969,526.467813,335.857781,184.489219,263.500688,296.05775,361.4845
138.02,208.18,32.61,75,212.59,49.13,479.319625,711.2375,295.691781,579.334188,385.123156,204.73625,303.635594,336.886125,399.000375
45.06,59.37,7.5,19.96,66.64,12.22,459.133281,704.454438,276.966781,558.257313,383.177188,194.893453,301.638875,331.505031,385.119219
34.42,41.75,4.67,14.08,50.01,7.84,397.729719,634.937688,232.898281,490.423469,346.492688,167.324344,270.274094,299.946906,342.512813
27.13,33.35,4.13,11.19,39.44,4.42,276.189938,471.539469,159.934313,359.887438,241.442078,120.989492,173.029797,226.226516,252.175547
17.32,21.73,2.99,6.98,25.53,3.51,114.366414,228.847938,65.9081484,171.74225,104.2965,54.678543,67.6310234,114.91393,124.665359
4.44,6.06,1.04,2.36,6.75,1.37,3.234476807,10.6762793,2.49527002,5.82464941,3.9867373,1.600421021,3.030441162,5.20234912,4.1263877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.22,12.58,1.66,4.87,15.04,2.42,20.1618672,33.3911797,12.304915,24.7354238,17.9876484,8.83381836,14.1991699,15.663124,17.4838359
21.67,28.17,3.02,8.91,32.89,3.79,27.9539063,47.5691094,17.0560723,34.4577383,25.816709,12.3859961,20.3489609,22.2348555,24.4380781
29.6,38.52,3.83,10.89,45.43,4.07,48.9120352,82.9601953,29.9408379,60.4316719,44.8374961,21.6541582,35.4180938,38.7345781,42.6973711
38.4,46.52,4.61,13.89,54.66,8.38,90.1855391,151.352188,55.2800859,111.186313,82.0462109,39.7694414,64.7208242,70.7924375,78.3401563
279.37,434.6,67.9,154.99,381.74,97,471.287969,716.65225,290.283563,569.722813,387.661563,201.514172,305.634031,338.63525,395.663406
41.21,47.27,5,15.45,54.86,8.45,473.865031,723.924813,285.764563,573.50325,393.602594,200.707547,311.266438,341.233719,396.310344
34.99,42.38,4.73,14.29,50.44,7.94,401.901813,641.491813,236.399359,495.424781,349.604031,169.321922,272.498688,303.897969,344.6625
26.51,31.75,3.83,10.6,37.94,3.86,230.651797,391.157688,134.157,297.077031,202.873313,100.730594,150.286484,186.346484,208.130531
17.26,21.41,2.91,6.81,25.34,3.32,116.380727,220.458297,67.5076016,163.737922,105.885008,53.456875,73.5195,108.00907,117.67407
4.52,6.08,1.07,2.4,6.82,1.36,5.79969092,13.8073652,3.920187256,8.51927246,6.29028418,2.71401074,4.84276563,6.63029053,6.06351514
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.24,7.71,1.2,2.79,8.3,1.76,50.5707031,46.3793203,21.8715215,60.3911172,22.4799844,19.8246172,17.7138555,24.9069102,43.9680273
15.75,23.21,3.62,8.4,24.96,5.31,194.777,201.083578,94.4375938,230.156141,110.348367,76.7583984,94.5729531,113.016578,157.811328
37.63,55.48,8.47,19.93,59.62,12.35,328.2265,414.626375,174.608,386.908938,230.440359,134.638766,182.412203,208.360844,266.151563
36.66,53.97,8.39,19.53,58.07,12.34,424.060125,601.85625,247.943672,508.216531,323.578656,177.566484,256.111172,287.232625,348.93225
53.61,79.62,12.33,28.54,84.54,18.38,483.736531,717.59225,298.396125,582.664063,387.845031,205.744125,306.507344,339.4135,401.929563
48.25,70.91,10.99,25.67,76.23,16.23,451.600719,693.414938,271.80725,545.832625,376.806438,192.348922,297.2645,326.734219,379.210375
47.22,69.29,10.54,24.92,74.72,15.87,404.769594,644.4455,239.633328,500.540281,351.548656,169.969031,273.571469,304.844031,347.760625
32.07,47.08,7.32,17.04,50.56,10.67,265.360594,449.525969,155.122734,340.799781,233.943172,115.920766,174.763531,214.793797,239.497875
20.43,29.6,4.57,10.56,31.72,6.64,72.2767656,126.742172,43.5790781,92.9995313,66.4321953,32.4050898,50.1194258,60.3313594,66.1264688
3.12,4.53,0.71,1.66,4.86,1.03,4.22207373,8.29922363,2.667599365,5.57458496,4.25673975,1.918703491,3.330944092,3.9292793,3.994139893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12.35,1.68,4.74,14.38,2.44,15.5683604,26.3757109,9.49866406,19.2232363,14.3014893,6.88340576,11.2654346,12.3350049,13.5907041
21.12,27.65,2.65,8.79,32.2,3.83,27.2180996,46.6826172,16.6456465,33.6104141,25.2414473,12.118207,19.8822539,21.6935508,23.828502
29.15,38.69,3.93,11.06,45.18,4.3,81.7144141,136.614219,49.8265469,100.277203,73.8942188,35.8819766,58.2439492,63.9339883,70.8640547
37.4,45.79,4.54,13.67,53.48,8.25,233.050422,362.354344,141.295063,283.569531,195.930719,100.149094,154.357219,170.875797,197.971734
41.44,81.66,14.17,24.03,68.58,8.56,71.4601797,120.517664,43.5666406,88.0132813,65.1462539,31.4868203,51.3467695,56.168082,61.9326133
40.92,47.23,5.04,15.45,53.96,8.5,74.7622891,125.536727,45.5611797,91.8207266,67.9074063,32.8986367,53.6066875,58.6814531,65.1969805
32.88,39.54,4.3,13.3,47.69,7.27,63.8091992,107.603031,39.1039102,78.6961328,58.4041133,28.2299199,46.0733008,50.3650273,55.6379805
26.29,31.8,3.87,10.64,37.84,3.99,93.2565391,156.803609,56.9146172,114.761047,84.9564922,41.2632969,66.7498281,73.372,81.2172656
17.6,22.13,3.04,7.1,26.27,3.57,24.3584648,41.0476836,14.8177881,29.9333828,22.1704121,10.7013457,17.4597402,19.1591953,21.1565469
4.45,5.99,1.05,2.48,6.67,1.34,0.967268555,1.574020874,0.584869263,1.184110718,0.834782837,0.417960693,0.657313293,0.738409668,0.837761719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.04,12.82,1.94,4.74,13.87,2.82,47.7896289,42.9335742,21.2771309,56.4460352,20.7641797,18.5420996,16.3353975,23.0932383,41.1833672
21.4,28.68,2.97,9.28,33.1,4.3,189.453469,200.196125,92.9516016,224.693438,109.927539,74.8101719,93.73775,111.713664,154.335297
29.31,39.17,4.04,11.31,45.62,4.53,338.85475,447.963594,183.739359,401.446438,247.107531,139.982641,196.492266,222.912,277.759438
36.33,44.1,4.3,13.1,51.62,7.86,161.841594,263.256188,98.4043125,198.410297,141.967016,70.6335313,112.006203,123.45557,139.075969
43.7,55.64,6.72,18.53,64.21,11.04,263.821469,416.92,161.071641,321.83075,225.568578,114.35625,178.028203,197.281578,225.21975
40.09,46.39,4.98,15.19,52.98,8.38,254.693969,416.514594,155.955734,311.858375,226.506859,111.269352,178.421188,195.310578,219.008984
33.59,41.37,4.66,13.96,49.47,7.81,212.199109,351.565125,128.515969,261.148719,190.953469,92.4257813,150.313328,164.934594,183.512641
26.88,33.84,4.29,11.41,39.64,4.83,88.0133359,148.259203,53.8709258,108.458695,80.2008516,38.8791992,63.5028398,69.1825781,76.5906328
17.25,22.23,3.11,7.25,26.03,3.83,47.4421523,80.1466953,28.9661328,58.5386953,43.3636484,20.8946855,34.1888359,37.3499922,41.3792773
4.42,6,1.04,2.44,6.68,1.35,3.413794189,5.67030615,2.07572852,4.19257764,3.041137939,1.4942854,2.39407178,2.656957764,2.972655029
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.74,11.34,1.77,4.12,12.19,2.58,9.61214063,16.9779785,5.87780908,11.9330684,9.21467383,4.30347656,7.27325537,7.90219043,8.4884043
22.97,33.61,5.03,12.02,36.12,7.31,30.523709,51.7521641,18.6200664,37.6165781,28.0177383,13.4578076,22.0591953,24.1796035,26.5908457
36.31,54.22,7.45,18.39,59.27,10.82,46.4135117,78.6014297,28.3417168,57.1315352,42.5044453,20.507125,33.5506719,36.7245234,40.4996563
47.78,69.58,9.54,23.6,76.26,15.39,137.196781,227.497797,83.9826484,168.7365,122.490125,60.138668,96.7531563,106.305984,118.869445
54.79,80.1,11.48,27.85,87.15,17.95,70.8217969,119.138383,43.2052188,87.0465469,64.5790273,31.1986816,50.9382109,55.5857344,61.6724297
53.11,77.58,11.67,27.72,83.19,17.66,74.6213672,125.77357,45.5054883,91.8329531,67.9830469,32.8222461,53.6003164,58.7420469,64.8033789
25.73,37.88,5.9,13.72,40.75,8.66,64.6098086,108.713188,39.4725625,79.3383359,58.9716016,28.5231289,46.2620391,50.850668,56.1633594
26.64,39.17,6.11,14.18,42.13,8.91,44.6715352,75.7422891,27.3953184,55.1046094,40.7600469,19.7749258,32.2594141,35.2893125,38.9549375
7.83,11.53,1.8,4.17,12.4,2.64,44.4626445,75.2005938,27.1368164,54.8455508,40.7176328,19.6072793,32.1594746,35.1763281,38.7691758
4.44,5.99,1.05,2.47,6.71,1.35,2.737772217,4.51968848,1.66015723,3.362126221,2.41404126,1.19084082,1.903432373,2.11706787,2.37861523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.93,11.46,1.64,4.28,12.79,2.39,45.1792734,38.0637344,18.7383672,53.0670664,18.1287168,17.2829727,14.2864795,21.0667207,39.3322578
22.68,32.91,4.29,11.17,36.51,6.22,196.881063,201.457688,94.1129922,233.648672,110.647297,77.2548516,95.0733984,114.100703,159.951859
33.02,48.13,5.97,15.5,53.68,8.23,323.85,409.21975,171.884172,380.379031,228.423563,132.518406,181.021984,207.158922,262.430531
37.27,47.35,4.93,14.37,54.87,8.82,389.56075,559.81525,229.900938,466.429906,301.032313,163.156391,237.221469,265.839,322.666031
40.95,49.97,5.65,16.44,58.52,9.41,455.707438,677.497375,280.829563,549.150438,364.624781,194.531469,289.454156,321.571906,380.506188
41.66,51.66,6.08,17.16,58.11,10.05,458.644375,716.274063,279.390813,559.183438,387.552438,197.119031,306.935781,337.529125,387.187313
34.06,42.99,5,14.56,50.96,8.32,98.5577031,165.851531,60.19175,121.511289,89.8908281,43.5236055,70.6390781,77.6018359,86.0790313
27.11,35.88,4.73,12.19,41.35,5.73,282.372219,477.544031,165.522703,360.975594,250.110359,123.840852,188.314422,227.122563,253.701109
17.73,23.86,3.38,7.88,27.15,4.42,116.932258,219.371953,67.3703203,162.451,106.079523,53.6762109,73.6797266,107.101789,116.989156
3.9,5.34,0.91,2.14,5.9,1.21,6.75470264,15.8644395,4.57026855,9.98854785,7.20166846,3.22737061,5.57455322,7.68099561,7.11061768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.36,11.85,1.57,4.54,13.86,2.28,40.4453906,35.9945039,18.4091992,47.4399102,17.4716543,15.4557051,13.746252,19.4317422,34.3771367
20.88,27.12,2.52,8.57,31.47,3.64,189.059297,193.173875,90.3866953,224.746453,106.421328,73.8098438,90.8731953,109.15532,153.741531
28.45,37.29,3.68,10.48,43.15,3.86,323.31075,404.24075,170.076219,380.691406,226.625844,132.823125,179.829766,205.051469,261.396469
36.9,45.38,4.46,13.51,53.08,8.13,435.530375,616.763125,257.516109,519.365594,332.022813,182.55025,261.193297,293.426313,358.181375
41.14,47.7,5.01,15.51,56.73,8.46,475.974219,703.258188,293.923063,572.913625,380.238313,202.446063,300.619875,333.211875,396.796438
41.08,47.09,4.98,15.39,53.89,8.41,471.174719,719.94175,286.749,569.948563,390.330656,201.225672,308.134563,339.354031,394.875156
34.83,42.86,4.82,14.46,51.26,8.08,403.605563,641.867563,237.70075,497.987688,351.208063,169.310063,273.840281,303.431969,347.687906
26.52,32.49,3.97,10.87,38.64,4.11,284.498156,483.112375,163.678297,369.592844,247.93275,124.895219,179.682703,231.156781,259.441563
17.93,22.55,3.06,7.14,26.66,3.53,119.946305,238.386672,67.97825,178.858594,109.738805,57.2201289,70.1240859,119.234898,129.227656
4.73,6.37,1.12,2.64,7.12,1.41,4.33956934,14.4783545,3.46419775,8.25784082,5.19357373,2.294926514,3.94868408,7.31163672,5.81466553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.79,11.22,1.71,4.14,12.06,2.5,42.0958125,36.2816133,17.9453242,49.5001719,17.4237773,16.1128037,13.7566748,19.8653711,36.633125
21.21,29.95,3.63,10.02,33.54,5.25,197.420656,198.299891,92.9426797,234.914125,108.713313,76.9169141,93.5789375,112.546813,160.144344
30.22,42.04,4.72,12.76,47.74,5.86,342.968563,423.89775,178.125594,401.716594,237.759297,139.739891,187.55625,215.721078,276.038125
36.17,44.22,4.29,13.11,51.81,7.86,432.508969,618.095563,257.394469,519.8955,332.26775,182.130094,262.890531,294.322094,357.652688
42.29,52.71,6.13,17.42,61.35,10.15,402.725281,606.680688,247.591266,485.781188,326.746781,171.788281,258.885969,286.438625,337.114063
40.95,47.55,5.13,15.58,54.65,8.62,458.393,703.35075,279.263219,555.080438,381.86225,196.051141,301.041344,333.14,386.020563
34.44,42.65,4.84,14.4,50.89,8.1,388.081813,616.223063,229.054078,479.205781,337.323813,162.100094,263.509156,291.811313,331.797344
27.07,33.72,4.19,11.32,39.81,4.52,267.094219,453.746469,153.076578,346.399156,233.320703,117.096031,169.476094,217.419094,243.331391
18.37,23.08,3.13,7.32,27.26,3.63,129.214641,256.573719,73.4681953,192.483531,118.32232,61.6284766,76.0261953,127.576359,138.578141
5,6.75,1.19,2.79,7.58,1.5,5.11562744,16.1026973,3.95888867,9.32685449,5.91958154,2.69185449,4.50722363,8.03538379,6.59812109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.02,11.79,1.84,4.27,12.68,2.69,41.5328438,34.9351094,17.4156582,48.7093359,16.6565059,15.7436016,13.1191299,19.3121055,36.2052461
25.02,36.46,5.62,13.22,39.18,8.19,191.055875,191.248734,89.9776797,227.300484,104.72575,74.7458281,90.5349141,109.16968,155.700219
39.06,58.45,8.42,20.34,62.8,12.25,336.826688,418.354063,176.2065,396.624563,234.128875,138.339438,186.395234,213.052984,272.672281
47.16,69.26,9.58,23.61,75.76,15.36,430.944906,607.391875,250.046125,514.92675,326.878656,180.648672,258.214797,289.37225,353.70175
44.11,57.54,7.07,19.2,66.11,11.59,466.659125,693.5675,287.960469,562.785688,375.093875,198.11625,295.886313,328.906594,389.864469
39.23,44.62,4.67,14.56,51.54,7.9,391.728406,607.169313,238.764531,475.333469,329.339531,167.804328,260.680391,286.587031,330.036781
32.87,39.88,4.4,13.43,47.93,7.41,379.032281,604.46425,223.826234,466.674156,329.604563,158.491828,257.864938,285.667906,325.163938
26.37,32.11,3.94,10.75,38.11,4.13,255.955109,435.619344,146.592859,330.726281,224.325891,111.197203,162.130219,207.841688,232.996844
17.02,21.24,2.87,6.71,25.17,3.28,112.194367,215.436766,63.7482539,160.772563,101.621539,51.9296367,68.3901484,105.919922,115.461289
5,6.74,1.18,2.79,7.59,1.5,5.63496045,15.3306699,4.072286377,9.29153418,6.31149512,2.89230713,4.83948926,7.5536377,6.63863525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.88,11.4,1.76,4.19,12.25,2.56,5.97415186,10.9431289,3.64228833,7.46542578,5.96559912,2.70788525,4.69414941,5.08471387,5.34540137
24.61,36.02,5.39,12.88,38.75,7.83,25.7394746,44.0134492,15.6905674,31.7205176,23.7892363,11.3728955,18.8341074,20.5309746,22.5296211
34.26,50.61,6.52,16.68,55.74,9.32,45.4216758,76.5881016,27.5936113,55.7507617,41.4683828,19.9834258,32.674623,35.8278555,39.4027695
36.87,46.52,4.79,14.06,54,8.6,61.0433438,103.202008,37.341625,75.2008672,55.8302773,26.9923145,44.0122305,48.1083242,53.258582
41.49,50.09,5.58,16.44,58.85,9.32,75.8422813,127.659625,46.2474453,93.0408828,69.0625,33.339707,54.2135078,59.4202148,65.9250391
40.82,47.45,5.12,15.55,54.51,8.61,104.761391,176.429719,64.0921133,129.278648,95.1036953,46.2918359,75.0563281,82.4180313,91.3855703
34.42,42.91,4.91,14.5,51.09,8.2,219.772063,358.456313,133.335063,269.201219,194.662641,94.9256953,153.661797,168.73825,189.851156
27.19,34.19,4.33,11.53,40.07,4.87,73.4891563,124.199406,44.945043,90.5307031,67.0106953,32.5557031,52.790082,57.9750859,63.9000859
18.23,23.49,3.25,7.58,27.41,3.95,74.5758594,129.320422,45.2407383,95.2994609,68.3336406,33.4118086,52.0757109,61.5094023,67.6548359
4.94,6.72,1.17,2.73,7.5,1.5,5.74236182,10.8457158,3.638480225,7.55302197,5.48363428,2.60707568,4.29043164,5.12974512,5.38696631
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
